Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
20,198,5,217,0.009012823674503652,5.416967670011148,299,198,4,217,0.01078676665835454,5.408874024526199,299
21,23,4,25,0.1721437726505739,5.996365663322185,299,23,4,25,0.1721437726505739,5.996365663322185,299
22,58,12,64,0.16179237374423328,6.19139353400223,299,58,4,64,0.21473023635106958,5.844994425863991,299
23,38,21,171,0.15521336365338528,5.897369007803791,299,66,4,129,0.24230878888491192,6.36711259754738,299
24,52,5,58,0.19350446083072026,5.406243032329989,299,52,4,58,0.19060627320369317,5.430858416945373,299
25,145,3,195,0.2188165965645329,5.769476031215162,299,145,3,195,0.2188165965645329,5.769476031215162,299
26,86,11,199,0.3523884249828385,5.823589743589744,299,88,4,199,0.3459458365686915,5.900289855072463,299
27,94,12,139,0.006273179123515847,6.034202898550725,299,99,4,139,0.0065820256370458016,6.06711259754738,299
28,21,17,172,0.07425705652634519,5.225039018952063,299,22,4,172,0.04417367585054855,5.363790412486065,299
29,175,18,186,0.1126949754011122,5.044526198439242,299,175,4,186,0.0759312442786385,5.248472686733557,299
30,166,8,189,0.05366575135173719,5.006153846153846,299,166,4,189,0.06356667099033214,5.076544035674471,299
31,165,4,181,0.11013186567986182,4.734113712374582,299,165,4,181,0.11013186567986182,4.734113712374582,299
32,178,19,194,0.14470071044484203,5.562051282051282,299,178,4,194,0.24819320424992897,5.67850613154961,299
33,154,10,192,0.013813055726832193,5.0369676700111485,299,154,4,192,0.017907603340121595,5.021984392419175,299
34,132,3,148,0.38899911708237955,5.947558528428094,299,132,3,148,0.38899911708237955,5.947558528428094,299
35,34,5,43,0.05687190045479178,6.792954292084727,299,34,4,43,0.055676555786063266,6.787714604236343,299
36,145,6,167,0.07244945476523276,5.29340022296544,299,145,4,167,0.017976211555574155,5.326064659977703,299
37,93,3,101,0.4187321484698301,5.67257525083612,299,93,3,101,0.4187321484698301,5.67257525083612,299
38,117,13,146,0.029829828809561497,5.695005574136009,299,117,4,146,0.12326001591072389,5.816209587513935,299
39,172,6,201,0.39821765939322196,6.228004459308807,299,172,4,201,0.41248422214243763,6.333154960981048,299
40,192,5,207,0.10923168298892778,5.27901895206243,299,192,4,207,0.10604136866117352,5.285641025641025,299
41,134,5,160,0.0986554635765809,5.48989966555184,299,132,3,158,0.10347271495598574,5.509632107023411,299
42,71,5,78,0.21310340189195254,5.670657748049052,299,71,3,78,0.02544585014166673,5.690390189520624,299
43,130,22,165,0.05712049727965628,5.2901226309921965,299,128,4,161,0.016584136298543627,5.274983277591973,299
44,163,5,176,0.13013846935293302,6.263099219620959,299,163,3,176,0.11055882113557969,6.199777034559643,299
45,65,17,214,0.002994100849694382,5.82180602006689,299,121,4,214,0.0064516248949984,5.663322185061316,299
46,138,11,152,0.6399211574387471,6.335250836120402,299,138,4,152,0.6523421034331929,6.3249052396878485,299
47,67,8,79,0.06205337496888233,5.327045707915273,299,67,4,79,0.04268132310234083,5.217079152731326,299
48,107,8,173,0.2662721152325376,6.520802675585284,299,107,4,173,0.3332261703290369,6.610880713489409,299
49,65,10,126,0.28682014814364953,5.814648829431438,299,67,4,126,0.268541939620335,5.57551839464883,299
50,170,5,196,0.08330319940036783,5.1288963210702345,299,170,4,196,0.15588980222060408,5.135518394648829,299
51,189,11,197,0.19175397147076612,5.7154069119286515,299,189,4,197,0.2193130583018742,6.17273132664437,299
52,103,5,138,0.3555795333739128,5.506176142697882,299,103,4,138,0.34926058673454174,5.500312151616499,299
53,24,37,211,0.06612946434652679,5.169453734671126,299,49,4,146,0.08251526664972005,5.632374581939799,299
54,31,10,86,0.056909679227877256,5.074247491638796,299,31,4,86,0.07079527801960747,5.162898550724638,299
55,48,4,52,0.14780955429520162,5.05752508361204,299,48,4,52,0.14780955429520162,5.05752508361204,299
56,201,3,219,0.07487420890403716,5.378216276477146,299,201,3,219,0.07487420890403716,5.378216276477146,299
57,34,7,37,0.11651091044705225,5.932931995540692,299,23,3,33,0.09212039709512117,5.851460423634337,299
58,110,4,119,0.532617531728279,5.936633221850613,299,110,4,119,0.532617531728279,5.936633221850613,299
59,112,4,149,0.25940832098680644,6.072107023411371,299,112,4,149,0.25940832098680644,6.072107023411371,299
60,112,6,135,0.20211844392547051,5.941872909698997,299,112,4,135,0.28102471349307157,5.887625418060201,299
61,164,4,197,0.22909159349117758,5.326622073578595,299,164,4,197,0.22909159349117758,5.326622073578595,299
62,59,4,65,0.20173462863153957,5.994247491638796,299,59,4,65,0.20173462863153957,5.994247491638796,299
63,85,9,178,0.13136117279132203,5.518037904124861,299,85,4,178,0.16642942337825473,5.901449275362319,299
64,41,3,44,0.0063428936109778036,5.489208472686734,299,41,3,44,0.0063428936109778036,5.489208472686734,299
65,193,5,212,0.2872080231030043,5.4396432552954295,299,193,3,212,0.3616136890989894,5.452842809364548,299
66,34,10,52,0.02816546292748803,5.7215384615384615,299,34,4,52,0.03391441764940386,5.77953177257525,299
67,88,10,162,0.2125026282908904,5.924838350055741,299,88,4,162,0.20997867300284034,5.958372352285396,299
68,47,6,49,0.07225196500155302,7.276967670011148,299,47,3,49,0.07783426166201317,6.848405797101449,299
69,145,5,153,0.08531648098086178,5.155629877369008,299,145,4,153,0.08882724768618382,5.12742474916388,299
70,76,6,82,0.04629308312842597,5.795562987736901,299,76,4,82,0.04599830388280483,5.821783723522854,299
71,68,3,82,0.2242370836507792,5.886243032329989,299,68,3,82,0.2242370836507792,5.886243032329989,299
72,178,2,188,0.24847777644575098,5.3589966555183945,299,178,2,188,0.24847777644575098,5.3589966555183945,299
73,49,5,56,0.13497730198591248,5.312396878483835,299,49,3,56,0.018869623975726165,5.299643255295429,299
74,77,16,177,0.046492801037664316,5.770702341137124,299,77,4,177,0.017104183773699128,5.90494983277592,299
75,57,5,66,0.06536549081582851,5.306845039018952,299,57,4,66,0.06249268207977703,5.293823857302118,299
76,147,5,171,0.021419122147799518,5.609966555183947,299,147,4,171,0.07572035271169428,5.673288740245262,299
77,152,34,231,0.3065254246261411,5.437146042363434,299,152,4,231,0.2943607013989117,5.690813823857302,299
78,128,2,153,0.4529269496471753,6.0434336677814935,299,128,2,153,0.4529269496471753,6.0434336677814935,299
79,34,19,129,0.15818448293266907,5.517257525083612,299,34,4,88,0.06877498200656826,5.826042363433668,299
80,123,13,133,0.2328871625330472,5.1464882943143815,299,123,4,133,0.33338834890633373,5.253511705685619,299
81,163,5,200,0.08312335970152053,5.314113712374582,299,163,4,200,0.20295878224972586,5.302229654403567,299
82,125,6,137,0.05571991010012398,5.232084726867336,299,125,4,137,0.05563126303040212,5.203433667781494,299
83,52,14,65,0.18357287042720993,5.786755852842809,299,52,4,65,0.20410352990818004,5.702697881828317,299
84,172,3,197,0.17532505052800595,5.621382385730212,299,172,3,197,0.17532505052800595,5.621382385730212,299
85,148,7,163,0.06270669950753174,6.402408026755853,299,147,4,162,0.06329189985166979,6.420802675585285,299
86,153,4,177,0.08296180402232481,6.253288740245262,299,153,4,177,0.08296180402232481,6.253288740245262,299
87,62,13,113,0.0280066020918544,6.040423634336678,299,62,4,88,0.10518468886304527,6.037926421404682,299
88,54,5,60,0.11344708218824763,5.638283166109253,299,54,3,60,0.5207159530899506,5.7731549609810475,299
89,17,7,35,0.2576105727017034,5.235518394648829,299,17,4,17,0.2685973760990664,5.126822742474916,299
90,53,7,179,0.24605605986500345,6.006265328874025,299,56,4,179,0.2483047466737015,6.006622073578595,299
91,123,14,160,0.5526599053026077,6.457770345596432,299,122,4,131,0.5834079216070458,7.0145373467112595,299
92,67,5,145,0.09886415830502684,6.339197324414716,299,67,4,145,0.12861607472804917,6.34577480490524,299
93,77,4,108,0.12000781126649136,5.2903232998885175,299,77,4,108,0.12000781126649136,5.2903232998885175,299
94,96,7,141,0.022862618856058232,5.6119955406911926,299,96,4,141,0.029110837980278748,5.562073578595318,299
95,148,13,162,0.13525273917184266,5.470769230769231,299,148,4,162,0.11801319171317713,5.543901895206243,299
96,52,12,57,0.015959245621468457,5.453333333333333,299,52,4,57,0.09857837559253986,5.3883166109253064,299
97,117,12,137,0.13392018314549803,5.333377926421405,299,117,4,137,0.15799737532264357,5.40133779264214,299
98,146,6,198,0.249854319337507,4.954425863991081,299,146,4,198,0.34255170010218505,4.94247491638796,299
99,199,12,222,0.04143020908726572,5.601672240802675,299,199,4,222,0.03255120445193499,5.651995540691193,299
100,76,16,93,0.12372347867470844,5.463344481605351,299,59,4,61,0.06879055946030897,5.528584169453735,299
